# ORACLE_STATUS VALID_ACTIVE_C12_STEP_CONTEXT
# g4_version $Name: geant4-11-03-patch-02 [MT]$
# physics_list G4EmStandardPhysics_option4
# extraction_stage actual_C12_first_step_before_EndTracking
# range_source active_UrbanMsc_GetRange_bound_ionIoni_GetRange
# inverse_source active_UrbanMsc_GetEnergy_and_ionIoni_GetKineticEnergy
# dedx_source active_UrbanMsc_GetDEDX_bound_ionIoni_GetDEDX_restricted
# particle C12_Z6_A12_charge6
# material Water_75eV
# material_couple_index 2
# region water_alt_region
# production_cut_mm 0.05
# material_composition_mass_fraction Hw75:0.111898;Ow75:0.888102
# density_g_per_cm3 1
# mean_excitation_energy_eV 75
# zeff 3.3334
# radlen_mm 360.83
# grid logarithmic nodes=257 total_MeV=0.1..4800.12
# energy_MeVu,energy_total_MeV,loss_range_mm,restricted_dedx_MeV_per_mm,inverse_residual_MeV
0.0083333333333333332,0.10000000000000001,0.00082026316350206508,243.79442998945282,-8.9847221926286913e-08
0.0086917033424812069,0.10430044010977449,0.00083771585950008791,248.98865074831798,-6.8628577057361362e-08
0.0090654848392438779,0.10878581807092653,0.00085553201073147863,254.37371864909969,1.8032244124277508e-07
0.0094553405854162463,0.11346408702499496,0.00087372269125002733,259.87905724373462,2.7761859777708509e-07
0.0098619618444672711,0.11834354213360726,0.00089230851443519114,265.29793029469965,1.4494422551081243e-08
0.010286069607237396,0.12343283528684874,0.00091131552137525135,270.41284486794603,1.9813088507347754e-07
0.010728415870346356,0.12874099044415627,0.00093076895243125312,275.27380611709356,2.95610885742148e-07
0.011189784969578141,0.13427741963493769,0.00095069764193940606,280.08663123848407,-3.518972965799172e-08
0.011670994970607395,0.14005193964728874,0.00097112980172764667,285.03793870898676,-1.5532039504551065e-07
0.012172899119533155,0.14607478943439786,0.00099207539623223976,290.11777861184464,-1.0175972442461045e-07
0.012696387355791946,0.15235664826950335,0.0010135416539466128,295.26681058662246,1.0785405779589752e-07
0.013242387890132759,0.1589086546815931,0.0010355396129389761,300.44775940647008,2.8163045720508428e-07
0.013811868850451945,0.16574242620542334,0.0010500703771604231,308.00348577691148,8.2880394464135421e-08
0.014405839998406228,0.17287007998087472,0.0010640810845975698,315.95383872192912,-8.3414796459013729e-09
0.015025354519847623,0.18030425423817148,0.0010779647408619536,324.1976287771609,4.445217088866471e-08
0.015671510892254964,0.18805813070705957,0.001091694206745321,332.74362104713248,-3.4715271490792787e-09
0.016345454832473173,0.19614545798967806,0.0011052428915810594,341.60129145182071,1.4825825350728294e-07
0.017048381328213919,0.20458057593856702,0.0011185821207010682,350.78535862029378,1.3874344981235076e-07
0.017781536756919732,0.2133784410830368,0.0011316835952819514,360.31416539490721,1.502498930827656e-09
0.018546221095748598,0.22255465314898318,0.0011445187240223512,370.2071259856844,1.3352336181160496e-07
0.019343790226597629,0.23212548271917155,0.0011570551677039318,380.48199396168582,6.6783897356703648e-08
0.020175658340252867,0.2421079000830344,0.0011692614676135497,391.15790669261168,5.0931059564218728e-08
0.021043300443928162,0.25251960532713796,0.0011811049328118775,402.25520819553986,1.8778789023787823e-07
0.0219482549766392,0.26337905971967041,0.0011925508776308808,413.79529703002538,3.3235191931879626e-08
0.022892126537050167,0.274705518444602,0.0012035662882639957,425.80180974461393,1.0502694280933866e-07
0.023876588728629796,0.28651906474355754,0.0012141158166285712,438.29872113452058,1.795220030409439e-07
0.024903387127161683,0.2988406455259402,0.0012245027583506951,451.18618593529322,7.0714734068388907e-10
0.025974342375870558,0.31169210851044671,0.0012393200087960723,462.74932514101437,1.7674342978057922e-07
0.027091353413652649,0.32509624096383177,0.00125411209689286,474.60126884386693,1.5295023425565546e-07
0.028256400842134124,0.33907681010560947,0.0012688820232484683,486.74010423637719,1.8029174819744753e-08
0.029471550437527912,0.35365860525033493,0.001283634472652174,499.1630457006072,2.2949969574748152e-07
0.030738956813515777,0.36886748176218931,0.0012983728458289166,511.86479111420704,9.495590602703885e-08
0.032060867241650463,0.38473040689980559,0.0013131040487223912,524.83973250588758,7.972989524152041e-08
0.033439625636051948,0.40127550763262337,0.0013278353239617583,538.08025633685975,2.5352109028764502e-07
0.034877676709463151,0.41853212051355781,0.0013425739982438161,551.57638501414237,3.1369396635838598e-08
0.036377570308034381,0.43653084369641254,0.0013573238317943,565.32081313831361,1.5896375149537789e-07
0.037941965932522498,0.45530359119026997,0.0013721042566864771,579.29623637953193,2.3421372019605258e-07
0.039573637453921666,0.47488364944705996,0.001386925518665934,593.48803622682215,-8.4114654130829081e-10
0.041275478031886852,0.49530573638264219,0.0014018032799025791,607.87977533257504,2.2683811029544643e-07
0.043050505244671265,0.51660606293605515,0.0014167519769896033,622.45097441399867,1.7429597065632407e-07
0.044901866439673671,0.53882239727608405,0.0014317897981916022,637.18001469353817,2.6458075064184072e-08
0.046832844314082765,0.56199413176899315,0.0014469372315942875,652.04313652080998,2.5614198273515854e-07
0.048846862735513814,0.5861623528261658,0.0014622144078559652,667.01245999311118,9.2519543470892529e-08
0.05094749281295833,0.61136991375549998,0.0014776464012761935,682.05964496065621,7.9351496151680578e-08
0.053138459228811254,0.63766151074573507,0.0014932591616206598,697.15278291342531,2.3248777769602214e-07
0.055423646843203223,0.66508376211843867,0.0015090800967342782,712.25672640755556,2.2879256045271745e-08
0.057807107582348083,0.69368529098817699,0.001525141925385634,727.33632781520885,1.1078411532583488e-07
0.060293067623119867,0.7235168114774384,0.0015414772263182635,742.35149224784436,1.6268232516658543e-07
0.062885934886597952,0.75463121863917548,0.0015581223071024235,757.26082027052507,-5.8462958918426011e-09
0.06559030685386788,0.78708368224641456,0.0015751182241710879,772.02274929341843,8.5786804215892687e-08
0.068410978717935778,0.82093174461522933,0.0015925059841402284,786.5902249901925,7.7574703993832372e-08
0.071352951886211172,0.856235422634534,0.0016103323926635502,800.91766095413993,-2.064984250260693e-08
0.074421442848633876,0.89305731418360645,0.0016286477464460517,814.95810116559221,-1.8758044006972341e-09
0.077621892427169409,0.93146270912603291,0.0016475037718863491,828.66037165167381,1.8849963145939341e-08
0.080959975423073399,0.97151970507688079,0.0016669551547769596,841.97981029863422,-8.4179738624179379e-08
0.084441610679030818,1.0132993281483698,0.0016870667611312673,854.86425827622634,-1.1978784764110628e-07
0.088072971574011449,1.0568756588881374,0.0017079028171918104,867.26318151522923,3.4505849288990476e-09
0.09186049696945052,1.1023259636334062,0.001729535280785008,879.1325046723606,-2.2058284510073634e-07
0.09581090262616293,1.1497308315139552,0.0017520376739122464,890.42248651352293,-2.0580289938898488e-07
0.099931193112235431,1.1991743173468252,0.001775490198071364,901.08859195534819,-2.1854522413988775e-08
0.10422867422301019,1.2507440906761222,0.0017999800644710215,911.09249281954476,-3.9147201746914106e-07
0.10871096593518269,1.3045315912221922,0.0018255968468675859,920.39003609172448,-2.0371845899092023e-07
0.11338601591798254,1.3606321910157906,0.001852439310312859,928.94879159234813,-1.1343726735724147e-07
0.11826211362539474,1.4191453635047369,0.0018806120941973752,936.73887490508685,-5.0533834627941587e-07
0.1233479049944083,1.4801748599328997,0.0019102244904688902,943.72817875940768,-1.1459592363927129e-07
0.12865240777535433,1.5438288933042521,0.0019413959818757823,949.9013853048416,-2.1109771575211767e-07
0.13418502752151631,1.6102203302581957,0.0019742501887362852,955.24017161143047,-4.7058833851920667e-07
0.13995557426636349,1.6794668911963619,0.0020089211774161494,959.72987232867035,-1.2299088858469531e-08
0.14597427991797943,1.751691359015753,0.0020455526463127646,963.37359923372264,-1.5734395253375055e-07
0.15225181640152666,1.82702179681832,0.0020842928101719284,966.1660759955106,-2.7973221561339301e-07
0.15879931458191812,1.9055917749830174,0.0021253013998888326,968.11528694154811,9.2308304555643872e-08
0.16562838400024585,1.9875406080029503,0.0021687489593572016,969.24031132798734,2.092815214460586e-07
0.17275113345896373,2.0730136015075646,0.0022148120188819911,969.55164132440859,-6.372895144934887e-08
0.18018019249232306,2.1621623099078766,0.0022636816687515125,969.07809805352679,4.5190829345287398e-07
0.18792873376013175,2.255144805121581,0.0023155568556205257,967.85066602616143,9.0552197251625444e-07
0.19601049640454374,2.352125956854525,0.0023706479056877475,965.89549077105721,-4.3225685253389656e-09
0.20443981041129286,2.4532777249355142,0.0024291802846796418,963.25662576278899,1.3941495682345817e-06
0.21323162201856696,2.5587794642228037,0.0024913875171652241,959.97127204541164,1.6826781141787706e-06
0.22240152021857615,2.6688182426229137,0.002557516529323638,956.07872428813369,1.7132142371423242e-08
0.23196576439880398,2.7835891727856477,0.0026278310762465353,951.62899132273662,3.0383993414595523e-06
0.24194131317195511,2.9032957580634613,0.002702603202971087,946.6624924634458,2.0602274686254418e-06
